id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
8140168,台北車站正對面●8~12人房●台北捷運Z2出口步行10秒,39497831,Tony小二,,中正區,25.046646097582915,121.51552864360552,Entire home/apt,5372,1,2,2018-02-22,0.07,11,83
8161289,Ximen/MRT Lonshan:4 bed mixed/B,38620757,Kali,,萬華區,25.036134743188764,121.50316774647419,Shared room,494,1,2,2017-07-09,0.09,32,358
8163253,窩在1+1_無窗,39335135,Iris,,中山區,25.04925493429829,121.52545172912248,Private room,710,1,76,2018-10-30,1.94,17,40
8173770,BAPE HOME @ Taipei 西門站 5mins (2-3人房) free Wifi-Egg,20965710,Nini,,萬華區,25.04286946483026,121.50552432582823,Entire home/apt,1204,2,171,2018-11-26,4.45,20,134
8197670,享受私人湯の屋 • Beitou Hot Spring Suite,30531245,Jessie,,北投區,25.135196258500315,121.50737188749316,Entire home/apt,2686,3,90,2016-07-05,2.30,1,0
8199041,101&park view 愛藝公寓 溫馨小居,43134144,Jimmy,,松山區,25.05476205516026,121.56195695723608,Private room,1173,1,6,2018-04-17,0.17,3,0
8202791,NTU/ Ensuite w/private Bth & Balc. / 100m to MRT,5363323,Olga,,中正區,25.013055695080606,121.53440235221815,Private room,1204,2,34,2018-06-24,1.02,8,114
8216306,Red house-鄰近松山機場旁的暮光套房,41180405,Yu-Shu,,中山區,25.07910352445449,121.55936623463333,Private room,864,3,55,2018-11-05,1.42,5,71
8218296,"C.Giraffe your space,Taipei 101",32480656,Peter&Yvonne,,信義區,25.048912476783638,121.57741739614654,Private room,494,1,15,2018-09-01,0.51,18,363
8218299,"D.Giraffe your space,Taipei 101",32480656,Peter&Yvonne,,信義區,25.048923521316418,121.57936819538556,Private room,494,1,83,2018-11-13,2.29,18,361
8218302,"A.Giraffe your space,Taipei 101",32480656,Peter&Yvonne,,信義區,25.049157369064847,121.57792744465566,Private room,772,1,32,2018-09-15,0.91,18,361
8218472,I'M HOME 2號房_西門MRT6號出口步行2min_入住3晚享有折扣_可免費寄放行李,30039555,Kevin,,萬華區,25.044562961729483,121.50772151844623,Entire home/apt,1574,2,163,2018-10-22,4.20,8,335
8242240,Sweet Jamie,25878022,Yu-Chen,,中山區,25.065833389435184,121.52761676790848,Shared room,2007,1,2,2018-01-01,0.09,1,363
8260269,"**2 beds room with private bathroom, 3 min to MRT",10007698,Kiki,,大安區,25.041858020298164,121.55305646766915,Private room,2007,2,161,2018-11-02,4.19,19,43
8260533,台北中心民宿溫馨迷你小房間,29323611,Inma,,中山區,25.062048938439208,121.52543909411581,Private room,617,1,1,2016-01-11,0.03,1,0
8263601,Triple Room Near Beitou MRT. Original Taipei life.,5981792,Solo Singer,,北投區,25.134866867390528,121.50359582898194,Private room,6699,1,0,,,3,97
8264677,【甜心2人房(西門町商圈中心) Anna's☆6,38933508,Anna,,萬華區,25.044298094932554,121.50642999542788,Entire home/apt,1389,1,1,2018-04-15,0.13,4,299
8274509,NewYork King 全新裝潢,43134144,Jimmy,,松山區,25.055863268656385,121.55924789993632,Private room,1389,1,2,2016-06-11,0.05,3,0
8277059,Taipei Super Host Ensuite 五つ星ｸﾗｽ､絶好評 (R201),41548202,Alpha,,中山區,25.048392156138338,121.52314788388226,Private room,2099,1,299,2018-11-23,7.71,6,153
8283250,《戀曲風》4~10人房 電梯WIFI洗衣機 訂兩晚免費寄放行李,42917798,Peter,,中正區,25.047213106371284,121.51233432866378,Entire home/apt,1698,1,56,2018-10-31,1.46,7,232
8286017,Trendy APT. [Metro Zhongshan]｡R200,29869318,Sabrina,,中山區,25.051633739740463,121.52039740570135,Private room,1544,2,46,2018-11-04,1.25,33,83
8286036,良いｻｰﾋﾞｽ､日本の方大歓迎!Taipei Super Host Ensuite (202),41548202,Alpha,,中山區,25.049237271823305,121.5240985755347,Private room,1883,2,270,2018-11-20,7.03,6,149
8286148,女性宿舍床位Female Bunk Bed,43689729,Johnny,,中正區,25.04141264358138,121.51359981225984,Shared room,803,1,1,2017-12-24,0.09,14,365
8294819,SMILE HOUSE  2-6 人 ( 三床 ) 《雙電梯､近台北車站､西門町》,43232206,Wei,,中正區,25.047432423867445,121.51522859765215,Entire home/apt,2964,2,178,2018-11-11,4.61,1,308
8301084,Superhost special rate! 超級優惠價~機場捷運•台北火車站旁【都會套房203】,41548202,Alpha,,中山區,25.04797511772925,121.52544108178824,Private room,1389,1,240,2018-11-25,6.16,6,149
8301573,窩在背包房_無窗_男Male,39335135,Iris,,中山區,25.048171780202736,121.52467756958549,Shared room,587,1,6,2015-12-01,0.16,17,0
8304897,【西門町】The Memory,19843186,萊,,萬華區,25.04418014306792,121.50439880685715,Entire home/apt,3303,2,146,2018-11-08,3.83,19,311
8305190,台北車站最近的大樓《馬卡龍房2-6人》有窗戶,39497831,Tony小二,,中正區,25.046059494453615,121.51900597165208,Entire home/apt,1173,1,10,2017-05-26,0.28,11,168
8305802,City Central elegant studio/ 3pax/ best location,5141964,Matty,,大安區,25.043793873266683,121.54955663859693,Entire home/apt,2068,2,60,2018-11-05,1.56,16,339
8310148,1min to Taipeicityhall MRT #B1巿府捷運站.w-hotel,4134671,TaipeiAliceHome,,信義區,25.041451565388183,121.56510523553305,Entire home/apt,1389,2,16,2018-02-20,0.41,5,352
8311658,雙人上下舖 Twin Bunkbed with shared bathroom.,40332619,Inncube 3s,,中正區,25.04454195105926,121.5122068863247,Private room,1297,1,25,2018-10-22,0.95,7,348
8314425,台北車站正對面Alan的電梯大樓典雅時尚2~6人房,32194667,Alan,,中正區,25.04513092889268,121.51501330150714,Entire home/apt,1173,1,28,2018-10-20,0.72,16,343
8328760,LOVEHOLIC Taipei,43839975,Lee,,中山區,25.05891091110418,121.52497362490601,Entire home/apt,2192,2,1,2015-12-18,0.03,2,0
8331442,台北車站正對面《日式禪風房2-6人》位於高樓層窗外可看101大樓,39497831,Tony小二,,中正區,25.04697175315223,121.51652173233698,Entire home/apt,1358,1,82,2018-11-25,2.10,11,164
8346321,高級雙人雙床房Deluxe Twin Room(01),43689729,Johnny,,中正區,25.042625598197205,121.51285328028885,Private room,1791,1,6,2018-06-04,0.32,14,360
8346520,高級雙人大床房Deluxe Double Room(01),43689729,Johnny,,中正區,25.043245440450214,121.51153220613595,Private room,2192,1,4,2017-01-14,0.11,14,0
8346710,豪華雙人大床房Superior Double Room(01),43689729,Johnny,,中正區,25.042878107796298,121.51330944610575,Private room,2501,1,8,2017-10-11,0.21,14,0
8346945,豪華四人雙床套房Superiro Quad Room,43689729,Johnny,,中正區,25.042795183297027,121.5116746368159,Private room,2192,1,1,2018-01-22,0.10,14,0
8356106,標準房(無窗)Standard double room,44044465,怡品商旅,,大安區,25.04275731709002,121.54738040252215,Entire home/apt,2995,1,7,2017-11-15,0.19,8,0
8356394,安靜單純,42711768,Jenny,,北投區,25.11343759939924,121.5108423752193,Private room,648,1,44,2018-09-05,1.19,1,240
8356476,標準房(有窗)Standard window room,44044465,怡品商旅,,大安區,25.04087438202006,121.5470839873615,Entire home/apt,3303,1,3,2017-08-01,0.08,8,1
8357976,StaycationC WoodStock 2-6pax @Taipei Main Station,33899886,Reigo,,中正區,25.048474213237366,121.51637970245285,Entire home/apt,1914,2,129,2018-11-07,4.01,7,155
8358183,舒適的房間是你我都需要的!!,33199938,囍,,南港區,25.03089231189381,121.61178909951556,Private room,648,1,9,2018-10-01,0.25,6,365
8363733,標準房(有窗)Standard window or twin room,44044465,怡品商旅,,大安區,25.041133324640985,121.54831806153545,Entire home/apt,3303,1,3,2016-01-05,0.08,8,0
8377792,"特價Sale8-9月平日只要三千五假日四千元,6-8人二房､二套獨立衛浴西門町中心",38933508,Anna,,萬華區,25.04429911876899,121.50699212114868,Entire home/apt,4013,1,25,2018-09-08,0.66,4,299
8380587,怡品景觀房Deluxe view king room,44044465,怡品商旅,,大安區,25.041631831725926,121.54845216472582,Entire home/apt,3890,1,10,2016-06-06,0.26,8,37
8380839,[四日以上連住優惠] 窩在2人房(G),39335135,Iris,,中山區,25.048088859031928,121.52493167020361,Private room,1204,2,32,2018-10-07,0.83,17,0
8381086,怡品景觀家庭房Deluxe view family room 2,44044465,怡品商旅,,大安區,25.041586547430175,121.54667410428675,Entire home/apt,4785,1,2,2015-10-25,0.05,8,0
8382935,"Xinyi-double room, 1min to MRT, close to 101 #2",44175598,Anna,,信義區,25.042209242504153,121.56809632306502,Private room,1266,1,111,2018-11-19,3.98,6,77
8383669,City central # Little apartment # C,8977689,Hsing,,中正區,25.035156337704677,121.52666921340729,Entire home/apt,2470,2,83,2018-11-18,2.26,1,344
8383717,Jammy![The Rover's house]-Totally self contained!,44178951,Ming Chen,,文山區,24.98420843025628,121.56819570092046,Entire home/apt,2717,1,22,2018-08-05,0.57,1,0
8386145,"A台北101Xinyi District, MRT 1min捷運1分鐘",29352048,Wu'S Room,,信義區,25.04350722409321,121.58253296399617,Shared room,1358,2,46,2018-11-01,1.30,2,174
8391410,"｢超讚房東｣特色民宿,適合家庭,設施完善近捷運及101,位於一樓方便進出免爬樓梯,前後陽台!",42689059,Deep,,信義區,25.02597247033772,121.55483790459998,Entire home/apt,2778,1,171,2018-11-17,4.46,3,119
8393361,"Room 3C  Great location , near MRT Gongguan.",38134494,GNstay,,中正區,25.011968700107484,121.53540075714795,Private room,1204,3,8,2018-02-20,0.22,58,0
8395209,Spacious Studio in quiet street off Roosevelt Rd,34695841,David,,大安區,25.026518046707405,121.52421428203175,Private room,1914,2,7,2018-09-15,0.27,10,62
8395269,OrigInn Space with Melodious Rhythm,28385059,W.J.H,,大同區,25.054488544578795,121.50931222293197,Private room,2871,1,56,2018-06-29,1.46,4,47
8399162,Classy new appt. in downtown Taipei,32128666,Stephane,,中山區,25.0637022175198,121.52384268616402,Entire home/apt,3365,2,4,2018-07-09,0.11,1,337
8412246,Loveholic taipei 7층,43839975,Lee,,中山區,25.058789742604883,121.52469327109947,Entire home/apt,2192,2,1,2015-11-21,0.03,2,0
8415611,Urban Zen@2mins walk to MRT(2BR),1394759,Ms. A,,信義區,25.034479709193793,121.57263602687851,Entire home/apt,2717,4,5,2018-10-31,0.13,4,351
8428125,"Taipei Loft, MRT 1 min., Yongkang St., Ximen, 101",44384630,Lillian,,中正區,25.035109763013953,121.52865642780245,Entire home/apt,1173,2,24,2018-11-12,0.62,2,235
8432574,GNstay公館棧￨ 4D雙人房￨近捷運台電大樓站 寧靜住宅區 舒適空間,38134494,GNstay,,中正區,25.021889431256533,121.52453985466936,Private room,1111,5,7,2018-03-11,0.18,58,0
8433239,GNstay公館棧￨4B單人房￨ 近捷運台電大樓站 寧靜住宅區,38134494,GNstay,,中正區,25.020595874826114,121.52401075644755,Private room,1204,5,9,2018-11-23,0.24,58,1
8436041,【SALE  DEC】CBD Brand new deco Apt in east zone,15706026,Fi Fi,,大安區,25.041847488633756,121.54975897753265,Entire home/apt,2161,2,204,2018-11-11,5.32,20,151
8445389,TOMHOUSE西門挑高套房含獨立衛浴1-4人#205,5841083,Tom,,萬華區,25.0423852266024,121.50513669222705,Entire home/apt,1050,1,55,2018-11-08,1.82,8,77
8446863,Deluxe 2-bedroom apartment [900],24847626,Coco,,中山區,25.065723410876522,121.52434741877767,Private room,4013,2,0,,,21,105
8454495,Grand Hyatt Taipei room one night,44504174,David,,信義區,25.035214013302625,121.5652373401198,Private room,6792,1,0,,,1,0
8461727,MetroApt101 E 2-4P  (monthly)-仁愛101月租 E 2-4人房,20785737,Taipei Holidays,,大安區,25.037320832313327,121.55738695193453,Private room,1204,30,10,2018-11-26,0.28,36,299
8467725,民生敦馥ㄧ房一廳一衛智慧型歐式漂亮小豪宅(1Bedroom  1Ba ),44593126,Susan Wu & Yoshihiro,,中山區,25.053933181743822,121.5398115367322,Entire home/apt,1821,3,42,2018-11-18,1.10,1,70
8473392,101ModernSuite,4299066,Surfer,,信義區,25.026626314158744,121.55770023790015,Entire home/apt,1605,1,252,2018-11-10,6.56,5,58
8473968,《清新風》全新4~12人房電梯WIFI洗衣機 訂兩晚免費寄放行李,42917798,Peter,,中正區,25.046049774299853,121.51528965048341,Entire home/apt,1791,1,40,2018-08-26,1.06,7,101
8475055,TW Capsule Hostel- 4/6 Female Bed Capsule (1pax) A,39090032,橙舍青旅,,萬華區,25.045254910816382,121.50592167880339,Shared room,710,1,10,2018-05-29,0.26,43,365
8475365,跨年專區!!!!看完煙火走路就到家的好住處!!兩位$850,33199938,囍,,南港區,25.040821236972736,121.58901723930109,Private room,864,1,1,2016-01-02,0.03,6,0
8476292,TW Hostel - Double Room Ensuite B1,39090032,橙舍青旅,,萬華區,25.04504448522557,121.50820323716138,Private room,1605,1,5,2018-04-30,0.14,43,361
8479555,Yongchun cozy room -A 永春舒適套房MRT3min,19568984,Esther,,信義區,25.040657703221243,121.5771643091495,Entire home/apt,1266,3,71,2018-10-31,1.89,5,342
8479748,怡品景觀家庭房Deluxe view family room,44044465,怡品商旅,,大安區,25.04140051020154,121.5481009522519,Entire home/apt,4785,1,1,2016-02-07,0.03,8,0
8481886,Ximen 红楼 ห้องพักห้าคน 关岛风情公寓1-5인 스위트 룸Guam Condo 1-5,40908039,Gianni,,萬華區,25.04254376131726,121.50434692389389,Entire home/apt,1791,2,73,2018-11-12,1.93,4,288
8491269,Studio B  뉴 오픈 할인 2-6명 Taipei 101 City View,44720352,Min,,中正區,25.048326570517553,121.51595010774597,Entire home/apt,2377,2,182,2018-11-11,6.07,8,103
8496324,Lovely House,44742032,小飛,,文山區,25.001353950478414,121.57401615978264,Shared room,710,1,0,,,1,0
8506495,Comfortable place in Zhongshan dist,10003081,House,,中山區,25.061043268589984,121.52930248827361,Private room,679,1,74,2018-11-19,1.98,20,57
8506986,Luxurious room in Zhongshan,10003081,House,,中山區,25.06094424822207,121.53025115783069,Private room,988,2,95,2018-11-23,2.54,20,57
8513257,怡品景觀房Deluxe view king room 2,44044465,怡品商旅,,大安區,25.042182803308595,121.54675497806402,Entire home/apt,3890,1,0,,,8,37
8525791,"",21117128,蝦咪,,大安區,25.023103642385188,121.54439292158666,Private room,300230,1,0,,,1,89
8528851,Central Boutique 4B2b apt@ TPE 101,2668294,Jackie & Lynn,,大安區,25.041475852220042,121.55597800500247,Entire home/apt,5711,1,8,2018-03-11,0.21,14,349
8531683,西門花園3人房 Ximen Garden 3P Room,22937810,Cindy,,萬華區,25.040800217105836,121.50417104697608,Private room,1482,1,13,2018-10-07,0.42,50,360
8533066,台北陽明山下 天母高級住宅 優雅時尚 獨立2人房間,39209625,Airbnb,,士林區,25.123458540262643,121.52982863450673,Private room,1266,90,20,2017-10-02,0.52,1,179
8535633,Violet Studio,4278247,Max,,大安區,25.042464218203783,121.54926444881403,Private room,988,1,304,2018-11-18,7.89,6,200
8546821,怡品環景房Supreme deluxe room,44044465,怡品商旅,,大安區,25.04153693927041,121.54735561568661,Entire home/apt,4291,1,16,2018-05-14,0.42,8,20
8547900,WZ-casa [EDEN] Ximen 西門町 4-7人 Free Pocket-Wifi,28321231,W,,萬華區,25.043461399130976,121.50475350903366,Entire home/apt,3087,2,151,2018-11-26,4.57,12,137
8548567,StaycationB Nature 2-6pax @Taipei Main Station,33899886,Reigo,,中正區,25.048255058229127,121.51771162385747,Entire home/apt,1914,2,170,2018-11-07,4.49,7,7
8564762,Private Suite (4) MRT/Main Station,1353024,Phoebe,,中山區,25.04985229391563,121.5231014938989,Private room,1266,2,62,2018-10-28,1.62,7,326
8568354,"Clean, quiet room near NTNU/NTU",45094705,Samantha,,大安區,25.022436599735833,121.52882150578306,Private room,1297,5,0,,,1,0
8572546,Doorstep to Metro￨Apartment With Rooftop Pool*MSE,8905818,Jay,,中山區,25.053341136425388,121.53212325389606,Entire home/apt,2470,30,21,2018-03-14,0.55,13,326
8572701,Patio Apartment 天井公寓_旅人夥伴房(2樓4人房),45118896,Sara,,士林區,25.090518875551478,121.52589123834184,Entire home/apt,2007,1,143,2018-11-05,4.02,3,124
8573048,台北車站正對面Alan的電梯大樓清新風2-6人房,32194667,Alan,,中正區,25.045966849678038,121.51664203234105,Entire home/apt,1173,1,19,2018-09-08,0.50,16,341
8598933,Basanova Style -3 min walk to MRT Station,20803640,Rose,,大同區,25.066205019803846,121.51344595281346,Entire home/apt,3303,1,114,2018-11-18,3.17,3,341
8600145,TW Hostel - Double Room Ensuite B2,39090032,橙舍青旅,,萬華區,25.045332760605387,121.50627579722983,Private room,1605,1,3,2017-01-01,0.08,43,361
8606050,Eileen house(BnBnB) NeiHu Tech Park,45278317,William,,內湖區,25.087745608072066,121.56028747703492,Entire home/apt,1513,1,45,2018-04-07,1.19,2,325
8613386,Taipei MRT 2-6p APT for Family,27884239,Chung,,文山區,24.992358951110592,121.54268575051998,Entire home/apt,1852,1,20,2018-11-23,0.66,1,333
8615928,Only 5 min to MRT 1 Master suite + 2 Guess rooms,15503722,Anny,,中山區,25.059985578910997,121.53977986969619,Entire home/apt,2501,2,0,,,4,0
8623676,Come Inn Taipei II- Songshan Distri,4901847,Come Inn Taipei,,松山區,25.05125249927443,121.5581850229658,Private room,1791,3,0,,,19,365
8624372,Come inn taipei lll,4901847,Come Inn Taipei,,松山區,25.051696025595817,121.55993767189051,Private room,1791,3,0,,,19,90
8634649,近捷運單人房/Sharehouse 44,15801158,Jack,,大安區,25.032895203867014,121.55004925276783,Private room,1204,1,13,2017-12-30,0.34,9,0
8635372,降價民權西電梯超美2~3人房,32551789,Bruce,,中山區,25.063991825370636,121.52306034827923,Entire home/apt,1358,2,52,2018-11-26,1.44,2,167
8640392,綠意社區 雙人房 交通方便 鄰近多個觀光景點,11722369,Sue,,大同區,25.069797219891456,121.51317758440173,Private room,1204,1,47,2018-06-09,1.23,2,352
8643090,New & cozy room in Zhongshan,10003081,House,,中山區,25.062376819553663,121.52904688444481,Entire home/apt,3890,2,2,2017-12-05,0.09,20,32
8683219,"Big House ,Taipei 101 City Hall MRT",33705816,Jess&Beth,,信義區,25.043747383119722,121.57024871625507,Entire home/apt,3859,4,79,2018-11-10,2.16,3,148
8690019,【西門町-蝶】西門町MRTより3分ほど,23691863,台台,,萬華區,25.04233002974845,121.50451429214547,Entire home/apt,1204,2,42,2018-09-24,1.11,28,163
8691867,Li-Shui House / 6mins walk from Dongmen STN,43822416,Yen,,大安區,25.03034254460902,121.5289384615806,Private room,3489,2,11,2018-11-21,0.40,1,356
8696408,台北 忠孝敦化捷運站,44735688,James,,大安區,25.044042988340532,121.54957714640338,Entire home/apt,1544,20,0,,,1,88
8697871,"Leo's House 2, Excellent location in Ximending.",9196713,Leo,,萬華區,25.040843439144318,121.5067385195044,Entire home/apt,4970,2,41,2018-08-20,1.10,3,256
8698269,Ximending 1min MRT Smile Inn J,9196713,Leo,,萬華區,25.04227565030616,121.50702028088676,Entire home/apt,8335,2,62,2018-11-02,2.11,3,249
8707367,Charming Room in Zhongshan,10003081,House,,中山區,25.062129002209296,121.53088702867159,Private room,926,2,52,2018-10-28,1.36,20,80
8707681,Cozy Room Near MRT Station,10003081,House,,中山區,25.061759193222382,121.52981711601149,Private room,1482,2,117,2018-11-26,3.07,20,47
